,SITE_NAME,INVOICE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,FACT_NBR
18817,(0303BB),1300082549,01/02/2019,28/02/2019,986,"125,75",35
18818,(0303BB),1300082549,01/03/2019,31/03/2019,1 072,"136,21",35
18819,(0303BB),1300082549,01/04/2019,30/04/2019,1 035,"132,03",35
18820,(0303BB),1300082549,01/05/2019,31/05/2019,1 271,"160,29",35
18821,(0303BB),1300082549,01/06/2019,30/06/2019,1 413,"177,56",35
18822,(0303BB),1300082549,01/07/2019,31/07/2019,1 475,"184,95",35
18823,(0303BB),1300082549,01/08/2019,31/08/2019,1 532,"192,04",35
18824,(0303BB),#,01/09/2019,30/09/2019,1 452,"182,29",35
18825,(0303BB),1300082549,01/10/2019,31/10/2019,1 500,"187,90",35
18826,(0303BB),1300082549,01/11/2019,30/11/2019,1 450,"182,01",35
18827,(0303BB),9200080633,01/12/2019,31/12/2019,1 508,"188,70",35
18828,(0303BB),1300082549,01/01/2020,31/01/2020,1 516,"218,11",35
18829,(0303BB),1300082549,01/02/2020,29/02/2020,1 410,"203,11",35
18830,(0303BB),1300082549,01/03/2020,31/03/2020,1 525,"219,70",35
18831,(0303BB),1300082549,01/04/2020,30/04/2020,1 477,"212,59",35
18832,(0303BB),1300082549,01/05/2020,31/05/2020,1 522,"218,92",35
18833,(0303BB),1300082549,01/06/2020,30/06/2020,1 473,"212,15",35
18834,(0303BB),#,01/07/2020,31/07/2020,1 539,"221,51",35
18835,(0303BB),1300082549,01/08/2020,31/08/2020,1 555,"223,81",35
18836,(0303BB),1300082549,01/09/2020,30/09/2020,1 471,"212,24",35
18837,(0303BB),1300082549,01/10/2020,31/10/2020,1 513,"217,68",35
18838,(0303BB),1300082549,01/11/2020,30/11/2020,1 486,"205,91",35
18839,(0303BR),1318000093,01/01/2018,31/03/2018,6 414,"695,74",11
18840,(0303BR),1318000214,01/04/2018,30/06/2018,9 120,"1 289,02",11
18841,(0303BR),1318000412,01/07/2018,30/09/2018,9 649,"1 418,86",11
18842,(0303BR),1319000015,01/10/2018,31/12/2018,10 114,"1 164,81",11
18843,(0303BR),1319000187,01/01/2019,31/03/2019,10 100,"1 111,81",11
18844,(0303BR),1319000310,01/04/2019,30/06/2019,9 637,"1 260,81",11
18845,(0303BR),1319000440,01/07/2019,30/09/2019,9 926,"1 521,64",11
18846,(0303BR),1319000558,01/10/2019,31/12/2019,9 603,"1 086,10",11
18847,(0303BR),1320000094,01/01/2020,31/03/2020,9 202,"1 007,25",11
18848,(0303BR),1320000187,01/04/2020,30/06/2020,9 012,"1 096,76",11
18849,(0303BR),1320000333,01/07/2020,30/09/2020,9 300,"1 325,06",11
18850,(0303KO),7293511510,01/01/2018,31/01/2018,1 837,"227,33",35
18851,(0303KO),7293522867,01/02/2018,28/02/2018,1 697,"210,46",35
18852,(0303KO),7294036218,01/03/2018,31/03/2018,1 925,"218,07",35
18853,(0303KO),7294503958,01/04/2018,30/04/2018,1 876,"213,43",35
18854,(0303KO),7292906570,01/05/2018,31/05/2018,1 957,"221,13",35
18855,(0303KO),7292412333,01/06/2018,30/06/2018,1 909,"216,59",35
18856,(0303KO),7293112479,01/07/2018,31/07/2018,2 006,"225,92",35
18857,(0303KO),7294312107,01/08/2018,31/08/2018,2 013,"226,61",35
18858,(0303KO),7292909849,01/09/2018,30/09/2018,1 912,"218,43",35
18859,(0303KO),7293114848,01/10/2018,31/10/2018,1 948,"221,91",35
18860,(0303KO),7293218467,01/11/2018,30/11/2018,1 871,"214,54",35
18861,(0303KO),7292603754,01/12/2018,31/12/2018,1 917,"218,92",35
18862,(0303KO),7293807394,01/01/2019,31/01/2019,1 919,"243,35",35
18863,(0303KO),7292912456,01/02/2019,28/02/2019,1 736,"223,56",35
18864,(0303KO),7292333732,01/03/2019,31/03/2019,1 913,"242,67",35
18865,(0303KO),7292513015,01/04/2019,30/04/2019,1 857,"236,72",35
18866,(0303KO),7294519309,01/05/2019,31/05/2019,1 928,"244,36",35
18867,(0303KO),7293764192,01/06/2019,30/06/2019,1 914,"242,79",35
18868,(0303KO),7293342765,01/07/2019,31/07/2019,1 978,"249,76",35
18869,(0303KO),7293418245,01/08/2019,31/08/2019,1 975,"249,42",35
18870,(0303KO),7293933482,01/09/2019,30/09/2019,1 873,"238,40",35
18871,(0303KO),7293027460,01/10/2019,31/10/2019,1 932,"244,81",35
18872,(0303KO),7293616108,01/11/2019,30/11/2019,1 856,"236,60",35
18873,(0303KO),7293229062,01/12/2019,31/12/2019,1 921,"243,57",35
18874,(0303KO),7292613362,01/01/2020,31/01/2020,1 915,"237,10",35
18875,(0303KO),7293421758,01/02/2020,29/02/2020,1 787,"223,78",35
18876,(0303KO),7292920526,01/03/2020,31/03/2020,1 926,"238,29",35
18877,(0303KO),7293230607,01/04/2020,30/04/2020,1 863,"231,69",35
18878,(0303KO),7292617948,01/05/2020,31/05/2020,1 923,"237,97",35
18879,(0303KO),7292528695,01/06/2020,30/06/2020,1 894,"234,94",35
18880,(0303KO),7294127088,01/07/2020,31/07/2020,2 094,"255,73",35
18881,(0303KO),7294528419,01/08/2020,31/08/2020,2 087,"255,08",35
18882,(0303KO),7292924376,01/09/2020,30/09/2020,1 983,"244,25",35
18883,(0303KO),7294130729,01/10/2020,31/10/2020,2 010,"247,07",35
18884,(0303KO),7292534095,01/11/2020,30/11/2020,1 902,"198,06",35
18885,(0304BB),1300003028,01/01/2018,31/12/2018,15 130,"2 171,88",24
18886,(0304BB),1300003030,01/01/2019,31/01/2019,1 245,"175,13",24
18887,(0304BB),1300003030,01/02/2019,28/02/2019,1 138,"148,61",24
18888,(0304BB),1300003030,01/03/2019,31/03/2019,1 283,"166,17",24
18889,(0304BB),1300003030,01/04/2019,30/04/2019,1 264,"163,94",24
18890,(0304BB),1300003030,01/05/2019,31/05/2019,1 319,"170,34",24
18891,(0304BB),1300003030,01/06/2019,30/06/2019,1 347,"173,77",24
18892,(0304BB),1300003030,01/07/2019,31/07/2019,1 388,"178,72",24
18893,(0304BB),1300003030,01/08/2019,31/08/2019,1 406,"180,94",24
18894,(0304BB),#,01/09/2019,30/09/2019,1 322,"170,83",24
18895,(0304BB),1300003030,01/10/2019,31/10/2019,1 340,"172,85",24
18896,(0304BB),1300003030,01/11/2019,30/11/2019,1 275,"164,96",24
18897,(0304BB),9200078815,01/12/2019,31/12/2019,1 299,"167,83",24
18898,(0304BB),1300003030,01/01/2020,31/01/2020,1 299,"192,25",24
18899,(0304BB),1300003030,01/02/2020,29/02/2020,1 211,"180,28",24
18900,(0304BB),1300003030,01/03/2020,31/03/2020,1 329,"196,88",24
18901,(0304BB),1300003030,01/04/2020,30/04/2020,1 449,"212,98",24
18902,(0304BB),1300003030,01/05/2020,31/05/2020,1 763,"256,18",24
18903,(0304BB),1300082549,01/06/2020,30/06/2020,1 825,"265,52",24
18904,(0304BB),#,01/07/2020,31/07/2020,1 891,"274,88",24
18905,(0304BB),1300003030,01/08/2020,31/08/2020,1 956,"282,98",24
18906,(0304BB),1300003030,01/09/2020,30/09/2020,1 856,"269,19",24
18907,(0304BB),1300003030,01/10/2020,31/10/2020,1 900,"275,16",24
18908,(0304BB),1300003030,01/11/2020,30/11/2020,1 874,"259,77",24
18909,(0304BR),7230729120,01/01/2018,31/01/2018,2 838,"313,45",35
18910,(0304BR),7210817415,01/02/2018,28/02/2018,2 556,"283,37",35
18911,(0304BR),7010677549,01/03/2018,31/03/2018,2 840,"313,39",35
18912,(0304BR),7010680438,01/04/2018,30/04/2018,2 846,"312,87",35
18913,(0304BR),7010682137,01/05/2018,31/05/2018,3 013,"330,56",35
18914,(0304BR),7200873047,01/06/2018,30/06/2018,2 947,"323,41",35
18915,(0304BR),7010687678,01/07/2018,31/07/2018,2 918,"320,14",35
18916,(0304BR),7010690351,01/08/2018,31/08/2018,2 944,"322,66",35
18917,(0304BR),7240672664,01/09/2018,30/09/2018,2 761,"306,28",35
18918,(0304BR),7010695617,01/10/2018,31/10/2018,2 799,"310,91",35
18919,(0304BR),7010698165,01/11/2018,30/11/2018,2 666,"297,03",35
